StoreID,Total_Visits,Avg_Call_Duration,Salesperson_Count,StoreLatitude,StoreLongitude,GeoCluster,Milk,Bread,Cheese,Yogurt,Butter,Cream,IceCream,Ghee,Paneer,Milk_Qty,Bread_Qty,Cheese_Qty,Yogurt_Qty,Butter_Qty,Cream_Qty,IceCream_Qty,Ghee_Qty,Paneer_Qty,Pred_Milk,Pred_Bread,Pred_Cheese,Pred_Yogurt,Pred_Butter,Pred_Cream,Pred_IceCream,Pred_Ghee,Pred_Paneer
S#300-T0043,3,12.666666666666666,1,3.776913319,103.32024689999999,4.0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,13.501666666666663,17.198333333333334,9.196666666666667,8.066666666666666,1.03,1.54,4.125000000000001,1.72,21.11333333333333
S#300-T0044,2,2.0,1,3.829235,103.27175,4.0,1,1,0,1,0,0,1,0,1,27,16,0,11,0,0,49,0,28,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T005,2,2.0,1,3.81619,103.276585,4.0,1,1,0,1,0,0,0,0,1,24,38,0,11,0,0,0,0,30,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0050,2,15.5,1,3.565880541,103.3842632,4.0,1,1,1,1,1,1,0,0,1,23,23,16,11,48,25,0,0,11,14.346880952380955,23.54130952380953,8.909047619047621,6.4539285714285715,23.392142857142858,11.157261904761908,0.33,1.691904761904762,5.46559523809524
S#300-T0051,1,3.0,1,3.751596667,103.3053983,4.0,1,0,1,0,0,0,0,0,0,9,0,29,0,0,0,0,0,0,17.928157383960205,16.3023380018889,14.33145761728811,12.389097221943,11.33218038579068,5.2958179916488755,10.392929182552052,3.301029535931045,23.88520822102303
S#300-T0052,2,7.5,1,3.84925479,103.3458674,4.0,1,1,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,23.831333888333887,9.82772064047064,4.160204684204683,12.528281218781219,0.9137790681540677,0.0,0.8182767926517927,9.929512043512041,5.0321667915417905
S#300-T0053,2,2.0,1,3.872819792,103.3325815,4.0,1,1,0,0,0,1,0,1,1,30,44,0,0,0,30,0,41,41,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0055,3,9.333333333333334,1,3.757526301,103.2057176,4.0,1,1,0,0,0,0,0,0,0,46,42,0,0,0,0,0,0,0,39.62016666666666,35.384166666666665,2.7326666666666664,2.6860000000000004,4.668333333333333,5.005833333333333,0.6583333333333334,5.0775,4.221166666666666
S#300-T0058,3,1.6666666666666667,1,3.368593333,102.94570830000002,4.0,0,1,0,1,0,1,0,1,1,0,23,0,16,0,48,0,30,32,25.070128887779447,19.872952947183826,10.190648809285122,14.400379822640152,12.137209671840617,6.538906586193997,9.661460015212313,7.944995625631631,9.780655062597596
S#300-T0062,3,3.6666666666666665,1,3.940413333,103.37109500000001,4.0,1,0,0,0,1,1,0,0,1,35,0,0,0,30,48,0,0,35,31.240129870129866,26.2215036075036,11.344891594516591,16.822100829725834,15.68393416305916,15.649087932900432,9.614985930735923,5.9937824675324665,17.02797483766234
S#300-T0064,2,2.0,1,4.237701667,103.3951117,4.0,1,1,0,1,1,1,1,0,0,24,35,0,8,13,32,21,0,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0065,2,2.0,1,3.8240061,103.3361939,4.0,1,0,0,1,0,1,0,0,1,49,0,0,42,0,38,0,0,20,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0069,1,2.0,1,3.80273,103.3258,4.0,1,0,1,1,1,0,1,1,0,16,0,7,29,39,0,33,44,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-T0070,3,4.333333333333333,1,3.838357899,103.34498609999999,4.0,1,1,0,1,0,0,1,1,1,45,33,0,36,0,0,41,27,30,24.022516613288673,18.807621423511126,8.808967372496785,13.673792910112766,10.57939473761532,5.245180632684311,6.435744916439771,12.142506055627388,13.874966587334233
S#300-T0071,3,2.0,1,4.234276667,103.3842183,4.0,1,0,0,0,1,0,1,0,1,14,0,0,0,41,0,37,0,20,22.422864036498964,15.824768235661931,10.379270346318865,13.68531144479348,12.460553162278051,8.235042121336008,9.197537701983418,8.316837129457504,11.376511944755277
S#300-T0072,2,2.0,1,3.836675,103.336995,4.0,1,0,1,0,0,0,0,1,0,46,0,20,0,0,0,0,42,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0074,2,13.0,1,3.801870696,103.3167342,4.0,0,0,1,1,1,0,0,0,1,0,0,25,46,48,0,0,0,43,4.543333333333333,3.1220833333333338,12.430416666666668,24.528833333333328,24.13275,1.2983333333333333,0.49,0.645,21.912750000000003
S#300-T0076,4,2.75,1,4.18395,103.430565,4.0,1,1,0,1,0,1,0,1,0,20,10,0,48,0,14,0,13,0,20.79928299237742,19.20510483148602,11.650075166255313,16.57925679209851,12.724902411894089,12.273667993470237,10.058346159709744,10.239523351218786,12.729173214749647
S#300-T0077,4,5.25,1,3.707745203,103.1220465,4.0,1,1,0,0,0,0,1,0,0,49,45,0,0,0,0,11,0,0,37.221943181818176,31.940031926406927,3.8652056277056284,16.742466450216455,20.010208874458872,21.712921536796543,12.898824675324677,6.533036796536797,19.889253246753242
S#300-T0079,3,2.0,1,3.6702856999999995,102.8714039,4.0,0,1,1,0,1,0,0,0,1,0,23,34,0,16,0,0,0,34,22.422864036498964,15.824768235661931,10.379270346318865,13.68531144479348,12.460553162278051,8.235042121336008,9.197537701983418,8.316837129457504,11.376511944755277
S#300-T0080,1,2.0,1,3.95315,103.3846583,4.0,1,0,0,1,1,0,0,1,0,48,0,0,38,6,0,0,31,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-T0084,1,8.0,1,3.77419449,103.226977,4.0,1,0,0,0,0,1,1,0,0,11,0,0,0,0,38,12,0,0,8.570964285714286,5.79125,2.0067500000000003,0.7622738095238095,3.0273214285714283,25.387773809523807,8.212571428571428,2.6308333333333334,1.8047619047619048
S#300-T0085,2,3.0,1,3.748406574,103.315734,4.0,0,0,0,1,1,0,0,1,0,0,0,0,31,21,0,0,37,0,18.001177090088273,25.052460709891243,16.647168940558068,11.26205329970597,10.451475363044246,3.179652176985382,11.210436350929779,10.784998219874383,8.88926285880872
S#300-T0086,3,5.666666666666667,1,3.6707552,102.8723592,4.0,1,1,0,0,0,0,1,0,0,25,6,0,0,0,0,42,0,0,30.250935051060054,16.439267558830057,8.790465000277498,20.33049050949052,4.851274038461539,3.872469905094904,8.684875437062937,11.753582445332443,10.927643370518371
S#300-T0092,2,2.0,1,3.83275,103.34157,4.0,1,1,0,1,1,0,0,1,1,29,42,0,39,10,0,0,11,20,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-T0094,3,5.0,1,3.8141645,103.2866381,4.0,0,1,0,1,1,0,0,1,0,0,24,0,37,39,0,0,33,0,22.070263888888896,21.664804112554112,1.1771094877344874,23.8502518037518,17.87083044733045,8.881616883116887,0.12,12.654906926406923,0.25
S#300-T0096,2,4.5,1,3.8142134,103.2866194,4.0,1,1,1,1,0,1,0,0,1,22,6,10,8,0,15,0,0,45,22.994831707100094,7.016838875177111,5.404403170359053,22.576809214478338,18.974972787424996,3.969828817016317,3.8391942322383494,7.173445182268713,17.22904647517515
S#300-T0097,1,7.0,1,3.818313333,103.27565,4.0,1,0,1,0,1,1,1,0,0,5,0,34,0,14,46,37,0,0,6.957934523809524,5.144274170274169,24.74508986846487,3.038531926406926,11.869318903318904,35.17639213564213,25.11804120879121,1.5092992424242422,1.8698881673881678
S#300-T011,1,2.0,1,3.813246067,103.320892,4.0,1,1,1,1,1,0,1,0,0,45,43,7,14,19,0,23,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-T012,1,13.0,1,3.804953333,103.306735,4.0,1,1,0,1,1,0,0,0,0,19,22,0,40,39,0,0,0,0,27.789375,32.55872023809523,7.47125,35.76497023809524,20.04044642857143,1.69375,0.1725,0.29,11.286875
S#300-T015,3,2.0,1,3.8142082,103.2866092,4.0,1,1,0,1,1,1,1,0,0,19,25,0,14,29,48,5,0,0,22.422864036498964,15.824768235661931,10.379270346318865,13.68531144479348,12.460553162278051,8.235042121336008,9.197537701983418,8.316837129457504,11.376511944755277
S#300-T017,2,10.5,1,3.821621667,103.3012083,4.0,0,1,1,0,1,0,0,0,1,0,34,20,0,31,0,0,0,26,2.4403333333333337,36.0295,9.902499999999998,1.39975,33.515166666666666,1.0779166666666666,9.405821428571429,0.215,24.693583333333333
S#300-U0006,1,2.0,1,4.2520681,103.4432696,4.0,1,1,0,0,1,0,0,0,0,21,27,0,0,22,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-W0025,2,0.5,1,3.78067,103.2773433,4.0,1,1,0,0,0,0,1,0,0,39,13,0,0,0,0,16,0,0,31.500045745920737,11.31621768509269,8.075986568986568,3.234128565878566,13.563040931290931,15.170032301032302,19.688074897324892,11.959337939837944,18.023735292485284
S#300-W0026,1,2.0,1,3.4906348,103.4134225,4.0,1,1,0,0,1,0,1,0,1,33,7,0,0,9,0,43,0,40,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-W0036,2,2.0,1,3.81605,103.2766067,4.0,1,1,0,1,0,1,1,1,0,10,30,0,27,0,33,13,20,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-W0038,2,2.0,1,3.8161774,103.2765915,4.0,1,1,0,0,0,0,0,0,0,33,24,0,0,0,0,0,0,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-X001,1,2.0,1,3.814443333,103.28646,4.0,1,0,0,1,0,1,1,1,1,30,0,0,30,0,23,22,44,34,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#300-Z0010,3,1.0,1,3.7886399999999996,103.2600517,4.0,0,1,1,0,1,0,0,0,0,0,27,6,0,15,0,0,0,0,16.054226731601737,21.524526362526363,12.287208465145973,15.256538766788765,14.411263569763571,3.7949788267288254,9.08385653929404,6.404402472527472,6.218750235875241
S#300-Z0038,2,2.0,1,4.03498,103.3959533,4.0,1,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,19,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#300-d002,3,1.6666666666666667,1,3.751793333,103.3051367,4.0,1,0,1,1,0,0,0,0,1,5,0,41,11,0,0,0,0,5,25.070128887779447,19.872952947183826,10.190648809285122,14.400379822640152,12.137209671840617,6.538906586193997,9.661460015212313,7.944995625631631,9.780655062597596
S#300724,2,2.0,1,2.46091244,103.8191286,2.0,1,1,1,1,1,1,0,1,0,20,27,19,7,48,6,0,41,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300A329,3,2.0,1,1.87752463,102.9513467,2.0,1,0,0,1,0,0,0,1,0,33,0,0,9,0,0,0,16,0,22.874146627737865,18.34153422936448,12.625151651926666,12.144413203484737,10.23831448351029,6.55603079960831,9.69378203477129,8.906811588232175,12.1631705903577
S#300A331,1,2.0,1,1.86455532,102.9390366,2.0,0,1,1,1,1,0,0,0,0,0,41,9,45,46,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A341,1,2.0,1,1.73868123,103.0317807,2.0,0,0,1,1,0,0,0,0,0,0,0,37,49,0,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A347,1,2.0,1,1.9961247,103.251573,2.0,1,0,0,1,0,0,1,1,1,41,0,0,38,0,0,35,9,48,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A349,1,2.0,1,2.003346443,103.3144465,2.0,1,0,0,1,0,0,1,0,0,14,0,0,36,0,0,35,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A_010,1,2.0,1,1.48340297,103.3925586,2.0,1,1,0,1,0,1,1,0,0,21,27,0,43,0,31,43,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A_068,1,2.0,1,1.91901352,102.9492742,2.0,1,1,1,0,0,0,0,0,0,19,43,38,0,0,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A_120,3,2.3333333333333335,1,2.43928924,103.835132,2.0,1,1,0,1,0,1,0,0,1,29,16,0,11,0,38,0,0,47,22.575242659044918,21.75457478817848,9.461845811817916,14.225401228983596,12.138751624666716,10.295508256229578,13.238293306061419,5.672883489949005,9.42240428079587
S#300A_142,2,1.5,1,2.43181239,103.8310974,2.0,1,1,0,1,0,0,0,0,1,12,21,0,5,0,0,0,0,13,23.89284537106641,19.039263176413687,8.206185739141356,12.529115985687772,11.429439451038444,10.428215941854816,10.920792860839025,11.464768034944727,10.074409320902786
S#300A_165,2,2.0,1,2.0551048,103.3511077,2.0,1,0,0,0,1,0,0,1,1,26,0,0,0,41,0,0,28,44,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300A_219,2,2.0,1,2.07711059,103.3551709,2.0,1,1,0,0,0,0,0,1,0,11,20,0,0,0,0,0,20,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300A_290,2,2.0,1,1.7482207,103.0501173,2.0,1,1,0,1,0,1,0,0,1,13,31,0,30,0,30,0,0,20,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300A_336,3,2.0,1,2.084782494,103.9467656,2.0,0,0,0,1,0,1,1,0,1,0,0,0,12,0,43,41,0,28,22.874146627737865,18.34153422936448,12.625151651926666,12.144413203484737,10.23831448351029,6.55603079960831,9.69378203477129,8.906811588232175,12.1631705903577
S#300A_337,1,2.0,1,2.43990872,103.829157,2.0,1,1,1,1,0,0,0,1,1,13,41,10,22,0,0,0,24,25,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300A_342,2,6.5,1,1.84189159,102.9495992,2.0,1,0,1,0,0,1,1,1,0,15,0,26,0,0,29,31,14,0,10.382039682539677,3.8996051587301577,16.75485119047619,15.753283730158728,10.806240079365079,13.001924603174611,8.183301587301587,7.598892857142858,10.963875
S#300A_354,2,2.0,1,1.871785,102.9466,2.0,1,0,1,0,0,0,1,0,0,11,0,27,0,0,0,10,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300A_356,2,9.0,1,1.9507789,103.4713214,2.0,0,1,0,0,0,0,1,0,0,0,47,0,0,0,0,27,0,0,16.478750000000005,24.815125,0.175,31.12612499999999,17.89475,0.29,11.503125,12.620000000000003,0.37
S#300A_743,5,4.4,1,3.01513283,101.4412935,4.0,1,1,1,1,1,0,1,1,1,15,27,30,19,36,0,27,49,33,31.141126984126984,24.423666666666673,14.90425,10.622668852389438,28.257503663003664,1.2160780885780884,13.85556041507512,42.38695261437908,15.351125000000001
S#300B138,1,2.0,1,1.74916646,103.0449149,2.0,1,1,0,1,1,0,0,1,1,47,16,0,22,24,0,0,48,10,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B173,2,2.0,1,1.863833669,102.9590061,2.0,1,1,0,1,1,0,0,1,1,39,8,0,19,13,0,0,49,48,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B272,1,2.0,1,1.889498502,102.8776978,2.0,1,0,1,0,0,0,1,1,1,28,0,28,0,0,0,44,28,21,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B_003,4,1.5,1,2.6542288,103.6183092,2.0,1,0,0,0,1,0,0,0,0,18,0,0,0,19,0,0,0,0,21.733116012913943,17.64785640231083,11.669146965492057,9.554392985857575,8.844473763240858,13.838596294480947,9.285485713185139,9.831459230136137,7.198304150309581
S#300B_004,1,19.0,1,2.09281142,103.2796986,2.0,1,1,0,0,1,0,0,0,0,11,11,0,0,47,0,0,0,0,25.19402777777779,28.609083333333338,19.99986111111112,18.414916666666667,43.840249999999976,1.6901666666666668,1.7690833333333333,1.8944444444444446,9.56033333333333
S#300B_006,1,2.0,1,1.679834,103.1476763,2.0,1,1,0,1,1,0,0,0,0,44,15,0,33,27,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B_016,1,6.0,1,1.952163079,103.4345359,2.0,1,1,0,0,0,1,0,1,0,40,16,0,0,0,7,0,47,0,14.685637490777195,17.099365156901925,16.46700658165364,12.699193348318344,8.727460560681145,4.034841180061767,9.083291203894149,16.1527274979922,14.648813588372404
S#300B_021,1,2.0,1,2.1923039,103.199073,2.0,1,1,1,0,1,0,1,0,1,38,42,26,0,32,0,20,0,48,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B_104,3,2.0,1,1.8495675,102.9293788,2.0,1,1,0,0,1,0,0,1,1,14,5,0,0,13,0,0,47,43,22.874146627737865,18.34153422936448,12.625151651926666,12.144413203484737,10.23831448351029,6.55603079960831,9.69378203477129,8.906811588232175,12.1631705903577
S#300B_105,2,2.0,1,1.86620508,103.1160378,2.0,1,1,1,1,1,1,0,0,0,41,12,16,22,9,9,0,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B_135,2,2.0,1,2.2520485,103.0468696,2.0,1,1,0,0,1,1,1,1,0,7,21,0,0,20,34,48,14,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B_142,2,2.0,1,1.88303233,102.7824197,2.0,1,1,0,0,1,1,0,0,0,37,25,0,0,37,32,0,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B_167,1,2.0,1,1.87178624,102.9465954,2.0,1,1,0,1,0,0,1,1,1,42,8,0,18,0,0,15,45,21,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B_171,1,17.0,1,1.97552929,102.8719271,2.0,1,0,1,1,1,0,0,0,1,20,0,28,41,20,0,0,0,41,10.974678571428576,14.135202380952373,23.47665476190476,33.7855119047619,13.167249999999994,0.5475,14.520904761904772,0.6216666666666667,19.936071428571434
S#300B_249,1,2.0,1,2.1919452,103.1993118,2.0,1,0,1,1,1,0,1,1,0,44,0,7,48,14,0,19,20,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300B_253,2,2.0,1,1.89710945,102.7632699,2.0,1,1,0,0,1,0,1,0,0,6,35,0,0,26,0,49,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B_271,2,2.0,1,1.9542993,103.0270505,2.0,1,1,0,1,1,0,0,1,1,46,26,0,36,32,0,0,6,25,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300B_274,2,2.0,1,2.02598709,103.321328,2.0,1,1,1,1,0,0,0,0,0,5,13,17,12,0,0,0,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#300C374,1,2.0,1,2.016095,103.0627283,2.0,1,1,0,1,0,0,1,1,1,9,30,0,30,0,0,42,41,26,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#300C429,2,2.5,1,1.8675019,102.9967993,2.0,1,1,0,0,0,1,1,0,1,44,49,0,0,0,6,42,0,16,25.90401545871483,14.307350269001434,11.405550897069993,11.640944251008763,12.141506832795121,12.935707524920355,10.50404701089923,7.968227587601621,12.202516450804518
S#300C434,4,2.0,1,2.4191563,103.8365,2.0,1,0,0,0,1,0,0,0,0,20,0,0,0,11,0,0,0,0,25.64226206193138,19.287943385118936,10.934590193896021,17.588282067065812,12.435835617268458,7.092195041579063,12.627604559183304,5.516201870900558,11.910059665280196
S#300C_001,1,2.0,1,1.82612411,103.3117772,2.0,1,1,0,1,0,1,0,1,0,14,40,0,29,0,49,0,32,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
